timestamp,open,high,low,close
1725796800000,2497.035,2497.035,2497.035,2497.035
1725811200000,2497.035,2497.035,2497.035,2497.035
1725825600000,2497.035,2498.124,2495.415,2496.745
1725840000000,2496.775,2500.365,2494.625,2499.128
1725854400000,2499.128,2499.345,2485.405,2494.125
1725868800000,2494.195,2499.035,2489.945,2497.128
1725883200000,2497.105,2505.098,2493.115,2499.005
1725897600000,2498.995,2506.405,2498.995,2505.875
1725912000000,2505.865,2507.515,2505.185,2506.625
1725926400000,2506.665,2507.358,2501.314,2502.395
1725940800000,2502.395,2507.595,2500.618,2502.595
1725955200000,2502.565,2509.555,2500.024,2504.498
1725969600000,2504.415,2518.304,2500.984,2512.618
1725984000000,2512.685,2517.355,2510.585,2517.155
1725998400000,2517.155,2518.688,2515.658,2518.555
1726012800000,2518.498,2522.415,2514.845,2519.288
1726027200000,2519.285,2528.885,2518.455,2521.338
1726041600000,2521.325,2527.085,2519.635,2522.105
1726056000000,2522.065,2523.368,2500.825,2514.675
1726070400000,2514.675,2519.944,2509.675,2512.824
1726084800000,2512.795,2513.748,2511.015,2511.778
1726099200000,2511.775,2515.965,2510.885,2515.715
1726113600000,2515.715,2522.195,2514.385,2515.785
1726128000000,2515.775,2520.905,2512.905,2519.425
1726142400000,2519.435,2555.035,2518.775,2553.154
1726156800000,2553.165,2558.985,2544.698,2557.748
1726171200000,2557.704,2559.978,2556.538,2558.344
1726185600000,2558.334,2569.925,2556.625,2567.805
1726200000000,2567.795,2570.888,2563.035,2569.668
1726214400000,2569.695,2572.825,2563.584,2567.165
1726228800000,2567.265,2583.258,2565.935,2582.048
1726243200000,2582.095,2585.965,2578.515,2582.518
1726257600000,2582.515,2582.798,2577.575,2577.615
1726272000000,2577.615,2577.615,2577.615,2577.615
1726286400000,2577.615,2577.615,2577.615,2577.615
1726300800000,2577.615,2577.615,2577.615,2577.615
1726315200000,2577.615,2577.615,2577.615,2577.615
1726329600000,2577.615,2577.615,2577.615,2577.615
1726344000000,2577.615,2577.615,2577.615,2577.615
1726358400000,2577.615,2577.615,2577.615,2577.615
1726372800000,2577.615,2577.615,2577.615,2577.615
1726387200000,2577.615,2577.615,2577.615,2577.615
1726401600000,2577.615,2577.615,2577.615,2577.615
1726416000000,2577.615,2577.615,2577.615,2577.615
1726430400000,2577.615,2580.464,2577.384,2579.025
1726444800000,2579.015,2588.865,2578.715,2586.225
1726459200000,2586.205,2589.515,2579.325,2581.985
1726473600000,2581.965,2588.375,2575.115,2582.905
1726488000000,2582.925,2589.205,2575.945,2579.735
1726502400000,2579.768,2583.995,2579.455,2582.438
1726516800000,2582.438,2583.805,2581.428,2583.545
1726531200000,2583.535,2586.165,2576.645,2577.058
1726545600000,2577.004,2586.835,2574.395,2583.714
1726560000000,2583.714,2584.084,2569.645,2579.745
1726574400000,2579.775,2582.115,2561.625,2565.475
1726588800000,2565.458,2571.558,2560.984,2568.568
1726603200000,2568.578,2574.244,2568.178,2573.885
1726617600000,2573.875,2576.314,2569.855,2575.785
1726632000000,2575.785,2576.295,2565.715,2571.505
1726646400000,2571.515,2580.575,2567.825,2577.285
1726660800000,2577.295,2578.708,2567.895,2569.565
1726675200000,2569.615,2599.995,2546.645,2548.834
1726689600000,2548.754,2561.395,2548.098,2559.175
1726704000000,2559.185,2566.558,2551.005,2563.978
1726718400000,2563.905,2584.574,2559.435,2584.324
1726732800000,2584.324,2594.775,2581.268,2589.315
1726747200000,2589.265,2591.105,2569.625,2588.935
1726761600000,2589.025,2592.535,2585.798,2588.265
1726776000000,2588.245,2589.648,2585.835,2587.135
1726790400000,2587.125,2593.475,2584.654,2591.305
1726804800000,2591.295,2609.615,2591.185,2607.015
1726819200000,2607.014,2615.318,2602.385,2613.608
1726833600000,2613.608,2622.835,2602.445,2622.678
1726848000000,2622.728,2625.574,2617.785,2620.958
1726862400000,2621.008,2622.375,2618.938,2621.504
1726876800000,2621.504,2621.504,2621.504,2621.504
1726891200000,2621.504,2621.504,2621.504,2621.504
1726905600000,2621.504,2621.504,2621.504,2621.504
1726920000000,2621.504,2621.504,2621.504,2621.504
1726934400000,2621.504,2621.504,2621.504,2621.504
1726948800000,2621.504,2621.504,2621.504,2621.504
1726963200000,2621.504,2621.504,2621.504,2621.504
1726977600000,2621.504,2621.504,2621.504,2621.504
1726992000000,2621.504,2621.504,2621.504,2621.504
1727006400000,2621.504,2621.504,2621.504,2621.504
1727020800000,2621.504,2621.504,2621.504,2621.504
1727035200000,2621.504,2622.615,2617.984,2620.165
1727049600000,2620.155,2631.035,2615.945,2628.358
1727064000000,2628.355,2631.205,2613.685,2615.018
1727078400000,2615.018,2625.688,2614.498,2623.955
1727092800000,2623.995,2634.715,2619.894,2629.168
1727107200000,2629.168,2630.758,2625.575,2626.188
1727121600000,2626.138,2628.595,2625.684,2626.205
1727136000000,2626.235,2635.995,2623.685,2633.965
1727150400000,2633.965,2639.945,2622.475,2628.795
1727164800000,2628.785,2636.045,2623.245,2626.275
1727179200000,2626.295,2648.285,2623.345,2643.025
1727193600000,2643.025,2664.204,2642.298,2662.548
1727208000000,2662.524,2663.588,2656.334,2658.035
1727222400000,2658.035,2670.348,2655.345,2661.385
1727236800000,2661.415,2661.545,2651.215,2656.788
1727251200000,2656.845,2658.435,2652.615,2657.258
1727265600000,2657.258,2667.345,2654.178,2657.574
1727280000000,2657.574,2662.855,2649.715,2659.638
1727294400000,2659.638,2660.178,2656.084,2656.188
1727308800000,2656.184,2662.398,2655.268,2662.398
1727323200000,2662.415,2666.795,2657.855,2664.535
1727337600000,2664.535,2685.405,2664.485,2682.665
1727352000000,2682.655,2684.105,2654.685,2671.214
1727366400000,2671.254,2677.708,2662.744,2673.548
1727380800000,2673.598,2673.958,2670.708,2672.495
1727395200000,2672.495,2673.855,2666.075,2673.555
1727409600000,2673.555,2673.785,2660.825,2664.568
1727424000000,2664.588,2669.038,2658.198,2665.955
1727438400000,2665.975,2674.134,2644.665,2649.635
1727452800000,2649.635,2656.145,2643.111,2651.915
1727467200000,2651.888,2659.905,2651.038,2657.955
1727481600000,2657.955,2657.955,2657.955,2657.955
1727496000000,2657.955,2657.955,2657.955,2657.955
1727510400000,2657.955,2657.955,2657.955,2657.955
1727524800000,2657.955,2657.955,2657.955,2657.955
1727539200000,2657.955,2657.955,2657.955,2657.955
1727553600000,2657.955,2657.955,2657.955,2657.955
1727568000000,2657.955,2657.955,2657.955,2657.955
1727582400000,2657.955,2657.955,2657.955,2657.955
1727596800000,2657.955,2657.955,2657.955,2657.955
1727611200000,2657.955,2657.955,2657.955,2657.955
1727625600000,2657.955,2657.955,2657.955,2657.955
1727640000000,2657.955,2664.905,2657.025,2663.418
1727654400000,2663.418,2665.858,2647.285,2653.388
1727668800000,2653.408,2660.495,2650.588,2650.818
1727683200000,2650.788,2656.485,2634.305,2641.475
1727697600000,2641.485,2644.065,2628.614,2633.734
1727712000000,2633.808,2641.678,2624.538,2630.835
1727726400000,2630.898,2636.035,2630.615,2635.595
1727740800000,2635.595,2639.905,2633.815,2637.845
1727755200000,2637.845,2647.318,2637.335,2645.485
1727769600000,2645.505,2651.955,2642.295,2650.178
1727784000000,2650.115,2671.735,2647.865,2663.315
1727798400000,2663.275,2672.908,2657.425,2658.588
1727812800000,2658.565,2663.855,2657.755,2660.218
1727827200000,2660.195,2661.878,2654.955,2655.238
1727841600000,2655.205,2656.355,2644.395,2655.315
1727856000000,2655.315,2655.715,2647.845,2649.448
1727870400000,2649.465,2663.194,2640.954,2649.835
1727884800000,2649.835,2658.838,2647.095,2658.498
1727899200000,2658.504,2661.064,2657.725,2660.135
1727913600000,2660.135,2662.775,2653.175,2655.878
1727928000000,2655.908,2657.315,2643.304,2645.145
1727942400000,2645.068,2648.935,2640.895,2647.935
1727956800000,2647.948,2654.435,2636.255,2648.735
1727971200000,2648.805,2662.008,2648.455,2657.815
1727985600000,2657.815,2657.815,2654.178,2655.615
1728000000000,2655.655,2663.474,2655.315,2660.985
1728014400000,2660.965,2667.675,2658.605,2660.888
1728028800000,2660.865,2662.455,2656.755,2661.205
1728043200000,2661.185,2670.065,2632.068,2653.045
1728057600000,2653.045,2653.685,2641.755,2651.458
1728072000000,2651.495,2653.835,2649.705,2653.545
1728086400000,2653.545,2653.545,2653.545,2653.545
1728100800000,2653.545,2653.545,2653.545,2653.545
1728115200000,2653.545,2653.545,2653.545,2653.545
1728129600000,2653.545,2653.545,2653.545,2653.545
1728144000000,2653.545,2653.545,2653.545,2653.545
1728158400000,2653.545,2653.545,2653.545,2653.545
1728172800000,2653.545,2653.545,2653.545,2653.545
1728187200000,2653.545,2653.545,2653.545,2653.545
1728201600000,2653.545,2653.545,2653.545,2653.545
1728216000000,2653.545,2653.545,2653.545,2653.545
1728230400000,2653.545,2653.545,2653.545,2653.545
1728244800000,2653.545,2653.545,2648.875,2650.055
1728259200000,2650.125,2651.778,2643.708,2647.255
1728273600000,2647.255,2652.695,2639.605,2651.925
1728288000000,2651.975,2659.465,2650.565,2656.835
1728302400000,2656.868,2659.155,2637.688,2645.608
1728316800000,2645.608,2648.635,2639.505,2643.148
1728331200000,2643.058,2648.975,2641.595,2642.855
1728345600000,2642.895,2648.095,2633.665,2642.805
1728360000000,2642.805,2646.335,2631.025,2633.815
1728374400000,2633.845,2651.835,2628.425,2650.615
1728388800000,2650.695,2652.885,2604.575,2612.825
1728403200000,2612.805,2623.485,2605.325,2622.815
1728417600000,2622.905,2623.665,2618.785,2621.865
1728432000000,2621.835,2624.085,2614.735,2617.085
1728446400000,2617.085,2624.165,2608.974,2611.515
1728460800000,2611.538,2622.258,2610.345,2618.885
1728475200000,2618.908,2622.225,2605.185,2614.705
1728489600000,2614.715,2615.645,2605.045,2609.038
1728504000000,2609.055,2609.298,2606.788,2608.645
1728518400000,2606.925,2616.785,2605.785,2611.615
1728532800000,2611.545,2616.915,2610.125,2616.605
1728547200000,2616.635,2618.778,2611.135,2612.915
1728561600000,2612.915,2629.564,2601.734,2623.475
1728576000000,2623.505,2631.308,2616.365,2629.048
1728590400000,2629.078,2635.855,2627.995,2633.005
1728604800000,2633.065,2645.958,2631.975,2645.364
1728619200000,2645.355,2647.075,2637.868,2645.245
1728633600000,2645.265,2646.065,2636.025,2644.585
1728648000000,2644.535,2659.098,2640.465,2658.655
1728662400000,2658.635,2661.258,2655.148,2656.028
1728676800000,2656.015,2657.175,2654.598,2656.835
1728691200000,2656.835,2656.835,2656.835,2656.835
1728705600000,2656.835,2656.835,2656.835,2656.835
1728720000000,2656.835,2656.835,2656.835,2656.835
1728734400000,2656.835,2656.835,2656.835,2656.835
1728748800000,2656.835,2656.835,2656.835,2656.835
1728763200000,2656.835,2656.835,2656.835,2656.835
1728777600000,2656.835,2656.835,2656.835,2656.835
1728792000000,2656.835,2656.835,2656.835,2656.835
1728806400000,2656.835,2656.835,2656.835,2656.835
1728820800000,2656.835,2656.835,2656.835,2656.835
1728835200000,2656.835,2656.835,2656.835,2656.835
1728849600000,2656.835,2656.835,2644.985,2647.865
1728864000000,2647.935,2657.285,2643.058,2655.445
1728878400000,2655.435,2666.705,2655.145,2660.298
1728892800000,2660.295,2662.885,2650.935,2651.995
1728907200000,2651.995,2661.065,2643.835,2646.625
1728921600000,2646.645,2652.498,2645.735,2652.348
1728936000000,2652.385,2653.198,2646.025,2649.255
1728950400000,2649.255,2652.608,2644.265,2645.555
1728964800000,2645.555,2653.765,2637.955,2650.615
1728979200000,2650.555,2656.645,2645.505,2647.595
1728993600000,2647.595,2665.005,2645.905,2664.515
