datetime,open,high,low,close,volume
2024-01-03 05:00:00,2064.755,2065.835,2063.405,2063.995,
2024-01-03 06:00:00,2063.965,2065.325,2063.365,2064.178,
2024-01-03 07:00:00,2064.164,2064.175,2060.795,2062.928,
2024-01-03 08:00:00,2062.835,2064.228,2058.805,2059.908,
2024-01-03 09:00:00,2059.965,2060.485,2054.235,2056.695,
2024-01-03 10:00:00,2056.695,2057.048,2052.525,2054.805,
2024-01-03 11:00:00,2054.795,2055.565,2046.594,2047.485,
2024-01-03 12:00:00,2047.505,2048.205,2041.685,2045.595,
2024-01-03 13:00:00,2045.565,2047.895,2038.645,2040.935,
2024-01-03 14:00:00,2040.945,2042.225,2031.665,2037.755,
2024-01-03 15:00:00,2037.755,2048.698,2031.785,2032.495,
2024-01-03 16:00:00,2032.545,2035.945,2031.218,2032.345,
2024-01-03 17:00:00,2032.405,2033.655,2030.515,2033.255,
2024-01-03 18:00:00,2033.255,2036.215,2032.835,2035.695,
2024-01-03 19:00:00,2035.678,2042.205,2030.535,2036.575,
2024-01-03 20:00:00,2036.595,2042.175,2036.435,2040.878,
2024-01-03 21:00:00,2040.955,2041.698,2040.215,2041.195,
2024-01-03 22:00:00,2041.195,2041.195,2041.195,2041.195,
2024-01-03 23:00:00,2041.895,2043.835,2041.398,2042.895,
2024-01-04 00:00:00,2042.865,2043.085,2041.495,2042.065,
2024-01-04 01:00:00,2042.075,2043.215,2040.055,2042.165,
2024-01-04 02:00:00,2042.145,2044.665,2042.145,2044.555,
2024-01-04 03:00:00,2044.545,2046.808,2043.998,2044.518,
2024-01-04 04:00:00,2044.498,2044.575,2042.355,2043.015,
2024-01-04 05:00:00,2043.005,2044.255,2042.345,2043.695,
2024-01-04 06:00:00,2043.705,2048.585,2043.585,2047.135,
2024-01-04 07:00:00,2047.118,2049.445,2046.498,2047.615,
2024-01-04 08:00:00,2047.615,2048.545,2045.345,2046.715,
2024-01-04 09:00:00,2046.695,2050.855,2046.215,2047.915,
2024-01-04 10:00:00,2047.895,2050.765,2046.565,2047.885,
2024-01-04 11:00:00,2047.865,2048.335,2044.828,2045.065,
2024-01-04 12:00:00,2044.995,2046.095,2043.245,2045.835,
2024-01-04 13:00:00,2045.895,2047.098,2038.715,2040.145,
2024-01-04 14:00:00,2040.165,2042.465,2036.155,2039.265,
2024-01-04 15:00:00,2039.345,2047.625,2038.995,2045.025,
2024-01-04 16:00:00,2045.075,2046.675,2044.065,2044.675,
2024-01-04 17:00:00,2044.725,2044.955,2040.765,2043.175,
2024-01-04 18:00:00,2043.095,2043.925,2041.445,2043.065,
2024-01-04 19:00:00,2043.045,2044.795,2042.395,2044.285,
2024-01-04 20:00:00,2044.265,2044.785,2042.955,2042.995,
2024-01-04 21:00:00,2043.025,2044.228,2042.945,2043.124,
2024-01-04 22:00:00,2043.124,2043.124,2043.124,2043.124,
2024-01-04 23:00:00,2043.218,2044.665,2042.725,2044.098,
2024-01-05 00:00:00,2044.128,2044.605,2043.225,2044.265,
2024-01-05 01:00:00,2044.275,2048.155,2043.995,2046.065,
2024-01-05 02:00:00,2046.085,2047.805,2045.605,2046.095,
2024-01-05 03:00:00,2046.095,2046.365,2044.685,2045.235,
2024-01-05 04:00:00,2045.265,2046.255,2044.365,2044.555,
2024-01-05 05:00:00,2044.515,2045.135,2043.055,2044.385,
2024-01-05 06:00:00,2044.345,2045.025,2040.805,2042.358,
2024-01-05 07:00:00,2042.358,2046.925,2041.975,2042.995,
2024-01-05 08:00:00,2043.005,2044.238,2041.255,2042.385,
2024-01-05 09:00:00,2042.305,2043.598,2038.295,2038.735,
2024-01-05 10:00:00,2038.765,2040.205,2037.235,2039.955,
2024-01-05 11:00:00,2039.935,2040.285,2037.035,2039.155,
2024-01-05 12:00:00,2039.155,2040.935,2038.355,2040.115,
2024-01-05 13:00:00,2040.135,2041.778,2024.255,2039.905,
2024-01-05 14:00:00,2039.885,2049.145,2038.655,2046.585,
2024-01-05 15:00:00,2046.595,2063.838,2046.544,2054.745,
2024-01-05 16:00:00,2054.815,2056.155,2044.025,2044.948,
2024-01-05 17:00:00,2044.925,2045.365,2040.335,2041.845,
2024-01-05 18:00:00,2041.835,2048.445,2040.385,2048.058,
2024-01-05 19:00:00,2048.085,2050.195,2044.865,2045.635,
2024-01-05 20:00:00,2045.655,2045.695,2042.785,2043.575,
2024-01-05 21:00:00,2043.645,2046.068,2043.645,2045.355,
2024-01-05 22:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-05 23:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 00:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 01:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 02:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 03:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 04:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 05:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 06:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 07:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 08:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 09:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 10:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 11:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 12:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 13:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 14:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 15:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 16:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 17:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 18:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 19:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 20:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 21:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 22:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-06 23:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 00:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 01:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 02:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 03:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 04:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 05:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 06:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 07:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 08:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 09:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 10:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 11:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 12:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 13:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 14:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 15:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 16:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 17:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 18:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 19:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 20:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 21:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 22:00:00,2045.355,2045.355,2045.355,2045.355,
2024-01-07 23:00:00,2044.385,2045.565,2042.805,2044.195,
2024-01-08 00:00:00,2044.235,2046.245,2043.695,2045.875,
2024-01-08 01:00:00,2045.855,2046.525,2042.815,2043.715,
2024-01-08 02:00:00,2043.715,2043.725,2041.165,2041.215,
2024-01-08 03:00:00,2041.165,2041.405,2034.975,2036.015,
2024-01-08 04:00:00,2036.075,2037.555,2035.575,2035.715,
2024-01-08 05:00:00,2035.665,2036.045,2026.925,2030.685,
2024-01-08 06:00:00,2030.685,2033.205,2030.285,2032.905,
2024-01-08 07:00:00,2032.895,2033.135,2028.505,2031.355,
2024-01-08 08:00:00,2031.305,2031.645,2027.145,2028.205,
2024-01-08 09:00:00,2028.165,2031.685,2026.465,2028.965,
2024-01-08 10:00:00,2028.965,2029.435,2026.885,2027.515,
2024-01-08 11:00:00,2027.495,2027.815,2016.604,2019.958,
2024-01-08 12:00:00,2019.958,2024.845,2018.865,2024.585,
2024-01-08 13:00:00,2024.605,2025.425,2018.345,2018.895,
2024-01-08 14:00:00,2018.905,2027.085,2018.385,2026.305,
2024-01-08 15:00:00,2026.325,2034.675,2025.435,2034.115,
2024-01-08 16:00:00,2034.105,2036.778,2031.335,2032.085,
2024-01-08 17:00:00,2032.155,2033.015,2027.015,2027.565,
2024-01-08 18:00:00,2027.535,2028.195,2026.295,2026.495,
2024-01-08 19:00:00,2026.465,2029.485,2026.435,2029.285,
2024-01-08 20:00:00,2029.265,2029.698,2025.978,2027.048,
2024-01-08 21:00:00,2027.048,2028.628,2026.998,2027.835,
2024-01-08 22:00:00,2027.835,2027.835,2027.835,2027.835,
2024-01-08 23:00:00,2028.045,2030.835,2027.798,2030.665,
2024-01-09 00:00:00,2030.665,2034.798,2030.615,2034.208,
2024-01-09 01:00:00,2034.205,2035.478,2031.115,2032.165,
2024-01-09 02:00:00,2032.145,2035.775,2032.075,2034.065,
2024-01-09 03:00:00,2034.215,2034.865,2032.935,2033.565,
2024-01-09 04:00:00,2033.505,2034.865,2032.085,2032.795,
2024-01-09 05:00:00,2032.815,2033.415,2030.245,2032.695,
2024-01-09 06:00:00,2032.665,2035.095,2031.095,2033.115,
2024-01-09 07:00:00,2033.095,2037.145,2032.028,2035.885,
2024-01-09 08:00:00,2035.955,2038.078,2031.145,2034.145,
2024-01-09 09:00:00,2034.145,2036.965,2033.025,2035.345,
2024-01-09 10:00:00,2035.385,2038.428,2034.708,2035.315,
2024-01-09 11:00:00,2035.325,2035.588,2033.558,2034.935,
2024-01-09 12:00:00,2034.925,2036.265,2033.808,2036.255,
2024-01-09 13:00:00,2036.295,2041.898,2031.535,2038.535,
2024-01-09 14:00:00,2038.488,2040.015,2033.845,2034.655,
2024-01-09 15:00:00,2034.575,2035.485,2028.665,2028.735,
2024-01-09 16:00:00,2028.755,2031.455,2026.015,2031.075,
2024-01-09 17:00:00,2031.078,2031.945,2027.005,2027.575,
2024-01-09 18:00:00,2027.555,2029.545,2026.688,2029.058,
2024-01-09 19:00:00,2029.065,2029.925,2027.655,2028.735,
2024-01-09 20:00:00,2028.845,2031.005,2028.205,2028.315,
2024-01-09 21:00:00,2028.335,2030.208,2028.305,2029.885,
2024-01-09 22:00:00,2029.885,2029.885,2029.885,2029.885,
2024-01-09 23:00:00,2029.408,2031.125,2028.275,2030.665,
2024-01-10 00:00:00,2030.674,2031.075,2029.615,2030.155,
2024-01-10 01:00:00,2030.175,2032.415,2027.145,2031.705,
2024-01-10 02:00:00,2031.685,2032.785,2030.255,2031.708,
2024-01-10 03:00:00,2031.678,2031.905,2028.125,2028.845,
2024-01-10 04:00:00,2028.835,2030.535,2028.385,2029.725,
2024-01-10 05:00:00,2029.785,2030.135,2025.375,2026.575,
2024-01-10 06:00:00,2026.585,2026.915,2023.795,2024.525,
2024-01-10 07:00:00,2024.435,2031.595,2024.235,2030.905,
2024-01-10 08:00:00,2030.925,2035.845,2030.165,2035.195,
2024-01-10 09:00:00,2035.165,2036.075,2034.565,2035.635,
2024-01-10 10:00:00,2035.665,2040.135,2034.485,2034.698,
2024-01-10 11:00:00,2034.715,2035.215,2032.695,2033.925,
2024-01-10 12:00:00,2033.905,2035.555,2031.145,2031.415,
2024-01-10 13:00:00,2031.435,2033.895,2029.908,2030.185,
2024-01-10 14:00:00,2030.205,2033.475,2026.345,2027.275,
2024-01-10 15:00:00,2027.185,2029.685,2024.685,2027.795,
2024-01-10 16:00:00,2027.835,2028.395,2024.635,2026.918,
2024-01-10 17:00:00,2026.905,2027.628,2022.135,2023.945,
2024-01-10 18:00:00,2023.935,2024.435,2021.215,2023.605,
2024-01-10 19:00:00,2023.585,2024.438,2020.395,2023.938,
2024-01-10 20:00:00,2023.875,2024.958,2021.725,2023.495,
2024-01-10 21:00:00,2023.485,2024.425,2023.285,2024.105,
2024-01-10 22:00:00,2024.105,2024.105,2024.105,2024.105,
2024-01-10 23:00:00,2023.995,2027.865,2023.128,2026.695,
2024-01-11 00:00:00,2026.735,2028.325,2026.505,2027.748,
2024-01-11 01:00:00,2027.748,2030.265,2026.928,2029.635,
2024-01-11 02:00:00,2029.635,2031.808,2028.765,2029.575,
2024-01-11 03:00:00,2029.595,2030.985,2028.645,2030.835,
2024-01-11 04:00:00,2030.795,2032.185,2030.795,2031.995,
2024-01-11 05:00:00,2032.095,2034.555,2030.965,2032.885,
2024-01-11 06:00:00,2032.895,2035.045,2032.045,2033.945,
2024-01-11 07:00:00,2033.925,2035.655,2033.575,2033.805,
2024-01-11 08:00:00,2033.795,2033.925,2030.295,2030.718,
2024-01-11 09:00:00,2030.708,2032.375,2030.125,2031.225,
2024-01-11 10:00:00,2031.345,2032.638,2030.425,2032.005,
2024-01-11 11:00:00,2031.975,2034.305,2031.315,2034.235,
2024-01-11 12:00:00,2034.285,2034.935,2031.598,2032.315,
2024-01-11 13:00:00,2032.325,2043.864,2024.975,2029.335,
2024-01-11 14:00:00,2029.365,2034.805,2024.825,2029.598,
2024-01-11 15:00:00,2029.585,2032.874,2025.085,2028.945,
2024-01-11 16:00:00,2028.955,2029.505,2013.545,2016.595,
2024-01-11 17:00:00,2016.675,2018.375,2013.225,2014.275,
2024-01-11 18:00:00,2014.245,2016.975,2013.765,2016.975,
2024-01-11 19:00:00,2016.985,2027.265,2016.985,2026.345,
2024-01-11 20:00:00,2026.355,2028.475,2023.395,2027.395,
2024-01-11 21:00:00,2027.415,2029.515,2027.093,2028.695,
2024-01-11 22:00:00,2028.695,2028.695,2028.695,2028.695,
2024-01-11 23:00:00,2027.708,2035.455,2027.708,2035.125,
2024-01-12 00:00:00,2035.055,2035.265,2030.148,2031.035,
2024-01-12 01:00:00,2031.025,2034.665,2029.975,2033.805,
2024-01-12 02:00:00,2033.865,2035.178,2033.135,2033.855,
2024-01-12 03:00:00,2033.855,2035.575,2033.665,2033.865,
2024-01-12 04:00:00,2033.835,2034.935,2032.698,2034.578,
2024-01-12 05:00:00,2034.578,2037.115,2033.575,2035.975,
2024-01-12 06:00:00,2035.995,2036.705,2034.765,2035.135,
2024-01-12 07:00:00,2035.145,2039.275,2034.125,2037.405,
2024-01-12 08:00:00,2037.375,2039.765,2036.945,2038.645,
2024-01-12 09:00:00,2038.605,2039.995,2037.755,2038.055,
2024-01-12 10:00:00,2038.075,2046.015,2037.985,2045.765,
2024-01-12 11:00:00,2045.835,2047.305,2044.008,2045.315,
2024-01-12 12:00:00,2045.355,2053.625,2045.355,2047.665,
2024-01-12 13:00:00,2047.765,2056.555,2044.258,2056.045,
2024-01-12 14:00:00,2056.025,2062.145,2053.215,2055.755,
2024-01-12 15:00:00,2055.755,2060.005,2050.865,2053.595,
2024-01-12 16:00:00,2053.615,2055.455,2048.185,2048.235,
2024-01-12 17:00:00,2048.155,2048.505,2041.325,2043.815,
2024-01-12 18:00:00,2043.855,2048.585,2042.955,2047.398,
2024-01-12 19:00:00,2047.398,2049.045,2046.125,2047.225,
2024-01-12 20:00:00,2047.275,2047.565,2045.965,2047.358,
2024-01-12 21:00:00,2047.358,2049.138,2046.778,2048.675,
2024-01-12 22:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-12 23:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 00:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 01:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 02:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 03:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 04:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 05:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 06:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 07:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 08:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 09:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 10:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 11:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 12:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 13:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 14:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 15:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 16:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 17:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 18:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 19:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 20:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 21:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 22:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-13 23:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 00:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 01:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 02:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 03:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 04:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 05:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 06:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 07:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 08:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 09:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 10:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 11:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 12:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 13:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 14:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 15:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 16:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 17:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 18:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 19:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 20:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 21:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 22:00:00,2048.675,2048.675,2048.675,2048.675,
2024-01-14 23:00:00,2048.498,2048.605,2046.235,2047.505,
2024-01-15 00:00:00,2047.525,2048.375,2045.675,2047.775,
2024-01-15 01:00:00,2047.735,2051.335,2047.405,2050.975,
2024-01-15 02:00:00,2051.025,2056.335,2049.775,2056.305,
2024-01-15 03:00:00,2056.295,2057.985,2055.435,2057.305,
2024-01-15 04:00:00,2057.285,2057.465,2053.404,2054.235,
2024-01-15 05:00:00,2054.215,2055.525,2052.878,2055.025,
2024-01-15 06:00:00,2054.935,2056.915,2053.708,2055.335,
2024-01-15 07:00:00,2055.375,2055.835,2052.765,2054.175,
2024-01-15 08:00:00,2054.215,2058.505,2053.785,2056.545,
2024-01-15 09:00:00,2056.475,2056.925,2052.855,2054.915,
2024-01-15 10:00:00,2054.925,2055.045,2051.958,2052.975,
2024-01-15 11:00:00,2052.985,2053.725,2051.465,2053.225,
2024-01-15 12:00:00,2053.255,2053.595,2051.265,2052.655,
2024-01-15 13:00:00,2052.725,2054.175,2052.045,2054.175,
2024-01-15 14:00:00,2054.175,2054.315,2051.565,2052.065,
2024-01-15 15:00:00,2052.025,2053.755,2049.29,2053.125,
2024-01-15 16:00:00,2053.108,2054.868,2053.078,2053.965,
2024-01-15 17:00:00,2053.945,2056.218,2053.478,2055.248,
2024-01-15 18:00:00,2055.275,2055.315,2054.185,2054.278,
2024-01-15 19:00:00,2054.278,2054.755,2053.458,2054.505,
2024-01-15 20:00:00,2054.505,2054.505,2054.505,2054.505,
2024-01-15 21:00:00,2054.505,2054.505,2054.505,2054.505,
2024-01-15 22:00:00,2054.505,2054.505,2054.505,2054.505,
2024-01-15 23:00:00,2053.914,2055.495,2053.228,2053.895,
2024-01-16 00:00:00,2054.025,2054.435,2050.685,2051.345,
2024-01-16 01:00:00,2051.335,2053.238,2049.845,2050.805,
2024-01-16 02:00:00,2050.785,2051.405,2049.655,2050.475,
2024-01-16 03:00:00,2050.455,2051.515,2048.265,2049.435,
2024-01-16 04:00:00,2049.435,2049.945,2048.858,2049.325,
2024-01-16 05:00:00,2049.345,2049.435,2047.435,2048.405,
2024-01-16 06:00:00,2048.405,2050.495,2047.285,2050.325,
2024-01-16 07:00:00,2050.325,2050.825,2048.005,2049.315,
2024-01-16 08:00:00,2049.295,2050.035,2042.025,2043.015,
2024-01-16 09:00:00,2042.995,2043.825,2038.588,2041.145,
2024-01-16 10:00:00,2041.125,2042.275,2039.165,2040.905,
2024-01-16 11:00:00,2040.905,2041.078,2038.124,2039.785,
2024-01-16 12:00:00,2039.775,2039.935,2035.535,2038.365,
2024-01-16 13:00:00,2038.335,2044.915,2031.275,2037.525,
2024-01-16 14:00:00,2037.475,2042.445,2036.815,2038.095,
2024-01-16 15:00:00,2038.065,2041.915,2037.285,2041.035,
2024-01-16 16:00:00,2041.095,2041.195,2032.425,2033.358,
2024-01-16 17:00:00,2033.355,2033.715,2024.885,2025.245,
2024-01-16 18:00:00,2025.225,2028.785,2024.165,2025.025,
2024-01-16 19:00:00,2025.125,2030.045,2024.865,2029.205,
2024-01-16 20:00:00,2029.185,2029.705,2027.765,2028.128,
2024-01-16 21:00:00,2028.128,2028.448,2027.055,2028.155,
2024-01-16 22:00:00,2028.155,2028.155,2028.155,2028.155,
2024-01-16 23:00:00,2026.898,2028.275,2025.728,2028.045,
2024-01-17 00:00:00,2028.055,2028.805,2025.515,2028.405,
2024-01-17 01:00:00,2028.344,2030.685,2026.635,2030.145,
2024-01-17 02:00:00,2030.125,2032.815,2026.888,2028.795,
2024-01-17 03:00:00,2028.835,2029.005,2023.288,2023.955,
2024-01-17 04:00:00,2023.915,2025.775,2023.185,2025.355,
2024-01-17 05:00:00,2025.335,2025.385,2019.198,2020.565,
2024-01-17 06:00:00,2020.565,2020.675,2017.598,2019.175,
2024-01-17 07:00:00,2019.165,2026.085,2017.785,2025.705,
2024-01-17 08:00:00,2025.695,2026.498,2021.145,2021.365,
2024-01-17 09:00:00,2021.325,2024.165,2018.915,2023.745,
2024-01-17 10:00:00,2023.725,2028.265,2022.715,2026.015,
2024-01-17 11:00:00,2026.045,2026.655,2023.595,2023.805,
2024-01-17 12:00:00,2023.835,2028.898,2023.655,2028.255,
2024-01-17 13:00:00,2028.325,2028.568,2018.845,2022.315,
2024-01-17 14:00:00,2022.295,2023.045,2011.355,2012.075,
2024-01-17 15:00:00,2011.995,2013.995,2006.095,2008.795,
2024-01-17 16:00:00,2008.805,2011.895,2004.215,2005.365,
2024-01-17 17:00:00,2005.345,2007.975,2003.335,2006.955,
2024-01-17 18:00:00,2007.025,2007.145,2001.755,2004.705,
2024-01-17 19:00:00,2004.705,2006.815,2004.305,2005.455,
2024-01-17 20:00:00,2005.515,2006.765,2004.675,2006.015,
2024-01-17 21:00:00,2006.045,2006.325,2005.205,2005.945,
2024-01-17 22:00:00,2005.945,2005.945,2005.945,2005.945,
2024-01-17 23:00:00,2005.204,2009.805,2004.905,2009.465,
2024-01-18 00:00:00,2009.505,2010.758,2008.175,2010.658,
2024-01-18 01:00:00,2010.678,2012.055,2009.208,2011.535,
